collocation;frequency1;frequency2;frequency;doc_freq;Words_in_dict;TF_IDF;TF-RIDF;NOUN_1;ADJF_1;ADJS_1;COMP_1;VERB_1;INFN_1;PRTF_1;GRND_1;NUMR_1;ADVB_1;NPRO_1;PRED_1;PREP_1;CONJ_1;PRCL_1;INTJ_1;None_1;NOUN_2;ADJF_2;ADJS_2;COMP_2;VERB_2;INFN_2;PRTF_2;GRND_2;NUMR_2;ADVB_2;NPRO_2;PRED_2;PREP_2;CONJ_2;PRCL_2;INTJ_2;None_2;MI;MI3;T-score;minimum-sens;log_dice;raw_freq;log_likehood;dice;chi_sq;pmi;jaccard;phi;mi_like;poison_stirling;student_t;Words Class;MY_COMBINATION;ALLA_COMBINATION;collections_kolichestvo;weirdness;cw;dw;otnosit_chastota;class
тогда для;478;9362;10;0.21739130434782608;1;6.627578316815741;2.100334982092728;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6958229934180982;7.339679183192823;1.2100232736922851;0.0010681478316599017;-8.94251450533924;1.3795577137969567e-06;0;0;0;0;0.013513513513513514;0;0;0;1.0;0;-208293.31774652185;-193285.64402131716;3;21.923963717764604;117.19210639123978;55.777817786530896;1;0
а литр;4199;102;1;0.043478260869565216;1;1.3617278360175928;-0.009406977738234845;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7591073414169259;0.7591073414169259;0.40913819029619103;0.00023815194093831864;-11.07045641594465;1.3795577137969567e-06;0;0;0;0;0.00411522633744856;0;0;0;1.0;0;-229864.78723285993;-220332.4406249827;4;62.013497373105594;116.53345679639625;65.13182800890203;1;0
уже не;569;6836;31;0.4782608695652174;1;9.930389676640402;5.8801304330674595;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2.5303375426275925;12.438730163401344;4.603994487392063;0.004534815681685196;-6.900087709789335;1.3795577137969567e-06;0;0;0;0;0.0024813895781637717;0;0;0;1.0;0;-150703.43131969252;-135563.82200129924;4;0.2345901256079273;115.17676453467328;6.13215574342025;0;0
ошибка при;1459;3967;49;0.5217391304347826;0;13.844782908528435;11.153779706018218;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2.6174757502754753;13.846895438505891;5.8593318210753065;0.012351903201411647;-5.790963488166658;1.3795577137969567e-06;0;0;0;0;0.00411522633744856;0;0;0;1.0;0;-114487.11098941842;-94498.86862134363;3;40.40273313702334;110.24296641999808;56.05410532704267;1;0
график функция;24;5000;0;0.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0.13333333333333333;0;0;0.07142857142857142;0;0;0;1.0;0;-196518.06605443818;-242761.49146704678;1;0;105.3240055965293;59.5235648903908;1;0
начинаться от;208;2364;2;0.043478260869565216;0;2.7234556720351857;0.5645688940480547;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1.559908717904814;3.559908717904814;0.9345511545057538;0.0008460236886632825;-9.328674927327947;2.7591154275939134e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.414213562373095;1;-213042.99910131184;-207138.88130612148;2;3.2885945576646907;57.825910420377255;17.71525000523126;1;0
который происходить;5920;475;17;0.34782608695652173;0;7.796843433436038;3.0039009750875123;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2.131660433739156;10.306586116239835;3.1822332242185567;0.0028716216216216218;-7.55526580251866;1.3795577137969567e-06;0;0;0;0;0.016129032258064516;0;0;0;1.0;0;-169405.3016541783;-156343.6779285057;4;18.05371297983269;125.02275835493198;58.37312247886907;1;0
элемент матрица;2357;23;0;0.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0;0;0;0.04;0;0;0;1.0;0;-197012.8245288955;-243256.2499415041;1;0;110.52909124839243;66.4414320919073;1;0
в желудок;27729;0;0;0.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0.2857142857142857;0;0;0.16666666666666666;0;0;0;1.0;1;-197507.58300335275;-243751.0084159614;1;0.15154813629791203;60.59347291273097;3.0451740754849714;0;0
половый клетка;0;114;0;0.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0.031746031746031744;0;0;0.016129032258064516;0;0;0;1.0;0;-198002.34147781006;-244245.76689041872;1;0;43.1960097856061;19.262417465527754;1;0
отношение к;630;5170;94;0.5652173913043478;1;23.29174146881108;22.600481791062116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4.386795024311501;17.495972727666775;9.231905282839401;0.01818181818181818;-4.9472483332246595;1.3795577137969567e-06;0;0;0;0;0.0024813895781637717;0;0;0;1.0;0;-73620.06099924572;-57721.82202001792;4;4.537733611944536;137.03386386207202;42.353379475365394;1;0
тип например;5768;2023;62;0.391304347826087;0;25.264090247852614;23.38236609561495;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1.9454230128112082;13.853815633584958;5.829611209889208;0.010748959778085992;-5.973396489012688;1.3795577137969567e-06;0;0;0;0;0.00411522633744856;0;0;0;1.0;0;-123887.52200410706;-97137.58048511588;2;0;96.2998759529593;49.42500347920548;1;0
кровь от;3;2364;0;0.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;0;-198497.09995226734;-244740.525364876;2;0.7829987042058787;47.82708625922675;9.64014983841867;0;0
весь символ;3034;1959;49;0.21739130434782608;0;32.47513375239713;29.78413054988691;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.5791655478240263;13.808585236054443;5.828636070704304;0.016150296638101518;-5.670981347214885;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;0;-110924.84997332588;-89881.12285974219;1;0;64.75548117908535;27.203760341691833;1;0
для который;9362;5920;204;0.6956521739130435;1;32.152002085780296;32.13954427352932;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.415805587966668;16.76065627190966;8.929636341111266;0.021790215765861997;-5.227120403023855;1.3795577137969567e-06;0;0;0;0;0.0136986301369863;0;0;0;1.0;1;-96378.95082428136;-57556.90252853216;4;13.00238436454821;135.0205736837717;58.85669795517699;1;0
правый часть;277;878;70;0.391304347826087;1;28.523972860478757;27.039133874308508;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.704826477583858;19.963392511473792;8.326498347871171;0.07972665148063782;-3.0443941193584534;1.3795577137969567e-06;0;0;0;0;0.016129032258064516;0;0;0;1.0;0;-38096.402533211825;-32983.8982971531;4;34.76514246674101;126.1726173955086;68.04187220280859;1;0
иметь доступ;2159;1070;40;0.391304347826087;1;16.299413063130718;12.943392092365276;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.649748241799786;14.293604431574511;5.820653069513523;0.018527095877721167;-5.3349436307266185;1.3795577137969567e-06;0;0;0;0;0.015151515151515152;0;0;0;1.0;1;-94399.91692645216;-81635.14828545392;3;2.1923963717764603;88.98674544148618;20.79750362032509;1;0
слизистый оболочка;0;9;0;0.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0.18181818181818182;0;0;0.1;0;0;0;1.0;0;-198991.85842672465;-245235.2838393333;1;0;92.36508769056536;45.65933543445751;1;0
задача для;916;9362;19;0.391304347826087;1;7.742221204987091;2.990750275199578;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.683485431858126;9.179340458745298;1.6447905764479278;0.0020294808801538133;-8.079344423361569;1.3795577137969567e-06;0;0;0;0;0.013513513513513514;0;0;0;1.0;0;-193549.5152076944;-176463.85588976907;4;61.54369815058207;129.00558126204803;77.91089448943765;1;0
то что;2963;5019;184;0.6956521739130435;1;28.99984501854693;28.97303364064217;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3.1648975705596603;18.212021482673688;12.052214203396195;0.036660689380354654;-4.438972607454259;2.7591154275939134e-06;0;0;0;0;0.0011926058437686344;0;0;0;1.414213562373095;0;-64417.55337434;-34468.17372052499;4;0.43861048909141426;127.04726815263894;10.9571298487346;0;0
в процесс;27729;3102;176;0.6956521739130435;1;27.738982191653587;27.702665753955;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5687034353429814;15.487566672617575;4.321927636555866;0.006347145587651917;-6.452662444766705;1.3795577137969567e-06;0;0;0;0;0.00411522633744856;0;0;0;1.0;1;-145755.84657511953;-112804.9321762636;4;95.20145673566047;139.0268553536208;95.43003308676134;1;0
мочь иметь;4835;2159;170;0.6086956521739131;1;36.65196605769032;36.606429052432176;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3.5613059899744317;18.380087862249834;11.933907827248962;0.03516028955532575;-4.362511144560014;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;0;-61646.90591737915;-34798.01270349652;4;7.237844272003091;130.26204387228353;47.33742310174476;1;0
коэффициент при;40;3967;0;0.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0;0;0;0.034482758620689655;0;0;0;1.0;0;-199486.61690118193;-245730.04231379062;3;0;98.60467304298263;51.80026149047201;1;0
том далее;675;379;60;0.43478260869565216;0;21.70367016105557;19.710724439828805;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7.409455621722672;19.22323681293971;7.700404225372766;0.08888888888888889;-3.134768556028696;1.3795577137969567e-06;0;0;0;0;0.0024813895781637717;0;0;0;1.0;0;-40471.24321060686;-35622.610160925346;4;11.308738427887763;135.32724617597273;56.696952732882416;1;0
один символ;4721;1959;154;0.43478260869565216;0;55.706086746709296;55.62335183030375;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.59337084704676;18.126943928436564;11.38154383959965;0.03262020758313917;-4.4388458466665135;1.3795577137969567e-06;0;0;0;0;0.0005959475566150178;0;0;0;1.0;0;-64120.698289665626;-38591.16100766912;2;11.040281729302889;99.88981019387116;38.85316651371189;1;0
что такой;5019;3323;53;0.5652173913043478;1;13.132577636670076;10.711934436197158;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2038284023350974;12.659669311461496;4.119655871410423;0.010559872484558678;-6.298257142326026;1.3795577137969567e-06;0;0;0;0;0.0005959475566150178;0;0;0;1.0;1;-147141.17030359997;-122535.18217392376;4;0.6142728772376208;124.95282405878194;13.690662112990715;0;0
на уровень;8849;926;72;0.5652173913043478;1;17.840482827174444;16.443301488522444;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.6711206601472526;15.010970663031877;7.153052606408363;0.008136512600293818;-6.084955985639764;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;1;-115476.62793833301;-90375.8813341995;4;13.991208095778795;135.12476983812263;60.122020770532174;1;0
тогда и;478;19210;34;0.30434782608695654;0;17.565413064113425;13.74375238934127;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1.4243888909401399;11.599314573440818;3.6584724457842683;0.0017699115044247787;-8.177566101207821;1.3795577137969567e-06;0;0;0;0;0.0005959475566150178;0;0;0;1.0;0;-178409.90588930112;-157498.11436890604;3;2.4453651839045136;120.18588768275652;28.670031284312;1;0
машинный команда;259;1064;58;0.2608695652173913;0;33.847441966769054;31.73837852558598;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.253253028163267;18.96921501841841;7.5658539458190015;0.05451127819548872;-3.5116163511511047;2.7591154275939134e-06;0;0;0;0;0.1;0;0;0;1.414213562373095;0;-44528.26270115668;-39910.51693955525;1;0;34.889846718234935;17.13964075131668;1;0
при весь;3967;3034;7;0.2608695652173913;0;4.0850360994376445;0.017733515028579228;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.2461203741112714;4.368589470003937;-3.630041983558379;0.0017645576002016637;-8.965990369233667;1.3795577137969567e-06;0;0.00819672131147541;0;0;0.00411522633744856;0;0;0;1.0;1;-244212.7829921216;-225939.70333549872;3;0.8336633262427297;115.8977183144573;15.58059205153325;0;0
в лёгкое;27729;6;0;0.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0;0;0;0.0004803073967339097;0;0;0;1.0;1;-199981.37537563924;-246224.80078824787;1;1.4948157080294049;92.70893319619233;17.990091530599553;1;0
тип то;5768;2963;73;0.2608695652173913;1;42.60109075127829;41.24608207196356;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1.630488954901351;14.010138072661386;5.784472301594058;0.012656033287101248;-5.902106627336512;1.3795577137969567e-06;0;0;0;0;0.0005959475566150178;0;0;0;1.0;0;-121512.68132671202;-91695.23726608562;2;0;105.58802935681831;59.85344096243218;1;0
наш она;809;2337;1;0.043478260869565216;0;1.3617278360175928;-0.009406977738234845;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1.3830751549893643;-1.3830751549893643;-1.6082373391090816;0.0004278990158322636;-10.619302955415687;2.7591154275939134e-06;0;0.15384615384615385;0;0;0.08333333333333333;0;0;0;1.414213562373095;0;-269940.2236639009;-261727.23298790984;2;0.9395984450470544;22.013042392081893;9.453487724420867;0;0
являться линейный;2457;74;0;0.0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0;0;0;0.1;0;0;0;1.0;1;-200476.13385009655;-246719.55926270518;2;0;94.73130146251884;47.88146746685487;1;0
в отличие;27729;200;117;0.6956521739130435;1;18.44011884331517;18.125287644006413;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.9347633175504546;17.675492756717265;10.10934163058999;0.004219409282700422;-6.899111578701398;1.3795577137969567e-06;0;0;0;0;0.0005959475566150178;0;0;0;1.0;1;-107560.49234701626;-81140.38981099662;4;6.09030628471409;136.3475124952208;46.903075531179205;1;0
в настоящее;27729;103;92;0.6521739130434783;1;17.078565080495874;16.339977345712008;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.54531621661557;17.592440128729596;9.180875383112653;0.0033178261026362292;-7.2408950075628775;1.3795577137969567e-06;0;0;0;0;0.013513513513513514;0;0;0;1.0;1;-109935.33302441127;-88726.68641934183;4;23.994995290389152;138.26479466325148;71.06578381465154;1;0
например с;2023;10637;82;0.43478260869565216;1;29.661682553442613;28.63965908016032;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1.465830458169101;14.180934467405269;5.777090452190939;0.007708940490739871;-6.27043777969762;1.3795577137969567e-06;0;0.00819672131147541;0;0;0.00411522633744856;0;0;0;1.0;0;-132694.22284944693;-102085.16522968885;3;31.241648297814564;116.56165665191091;59.09619838460969;1;0
объект или;3713;3868;67;0.30434782608695654;0;34.614196332223514;32.98935998194685;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1.7577102673496294;13.889888648265174;5.7648037241953345;0.01732161323681489;-5.822083259208159;1.3795577137969567e-06;0;0;0;0;0.008771929824561403;0;0;0;1.0;0;-117356.71014127074;-88561.76692785608;2;17.664450766884624;120.91533339441739;55.57590195300067;1;0
чем в;573;27729;41;0.5217391304347826;1;11.584410188768691;8.305211541315378;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.9034154636029537;11.618519472839122;2.9798887531757443;0.001478596415305276;-8.43106438163267;1.3795577137969567e-06;0;0;0;0;0.0024813895781637717;0;0;0;1.0;0;-187216.606734641;-164259.81351982243;4;2.469115232012856;132.9547076467031;31.85271775486404;1;0
стремиться к;26;5170;3;0.13043478260869565;1;2.6538197438937914;-0.08404719628677548;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4.015936973601206;7.185861975043518;1.6249868882668377;0.0005802707930367504;-9.758223214726724;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;1;-189690.3991069275;-195924.3558850894;4;2.2880962134016234;122.91238524330103;28.43625206498692;1;0
что если;5019;4026;75;0.5652173913043478;1;18.583836278306713;17.309943557569508;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1.427865759038471;13.885503140030233;5.441407968817234;0.014943215780035863;-5.9140860970127225;1.3795577137969567e-06;0;0;0;0;0.0024813895781637717;0;0;0;1.0;0;-125569.70081726187;-95158.54658728669;4;0.523400476100037;122.87598248436542;12.062694666744186;0;0
класс например;5099;2023;58;0.30434782608695654;0;29.96452816819349;27.855464727010414;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2.0270645241641683;13.743026514419313;5.747214292794061;0.011374779368503628;-5.940085725235491;1.3795577137969567e-06;0;0;0;0;0.00411522633744856;0;0;0;1.0;0;-123689.61861432414;-98292.01692551625;1;0;95.27179095892221;48.4068350662793;1;0
глазной яблоко;0;0;0;0.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3795577137969567e-06;0;0;0;0;0.024390243902439025;0;0;0;1.0;0;-200970.89232455386;-247214.31773716246;1;0.13422834929243635;20.42807989136074;3.048966061099587;0;0
новый строка;650;1870;84;0.30434782608695654;0;43.39690286428023;42.43830140334209;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.646561716311383;18.431196561868905;8.982191793306876;0.044919786096256686;-3.9068905956085187;1.3795577137969567e-06;0;0.031746031746031744;0;0;0.016129032258064516;0;0;0;1.0;0;-50861.171174210074;-40240.35592252678;1;0;69.66801713889303;29.661649316097954;1;0
похожий на;72;8849;38;0.391304347826087;1;15.484442409974182;11.973571108652326;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5.43406655396645;15.929921580853621;6.021828698566531;0.00429427053904396;-6.875062209410984;1.3795577137969567e-06;0;0;0;0;0.016129032258064516;0;0;0;1.0;0;-110627.9948886515;-100600.88980631695;4;0.13904636938668627;107.04956559085862;3.665712690748336;0;0
два вид;2293;1476;40;0.34782608695652173;0;18.345513961025972;14.98949299026053;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0987932054696117;13.742649395244335;5.586310700752919;0.01744439598778892;-5.558037984776994;1.3795577137969567e-06;0;0.0004763038818766373;0;0;0.00023820867079561695;0;0;0;1.0;0;-106076.21692364437;-91860.15675757139;4;15.40941449877169;119.17119287167569;52.79698522072116;1;0
быть считать;5572;252;34;0.43478260869565216;1;12.298746424598157;8.477085749826001;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4.133566131372609;14.308491813873287;5.498742382330859;0.006101938262742283;-6.420331798948357;2.7591154275939134e-06;0;0.18181818181818182;0;0;0.1;0;0;0;1.414213562373095;1;-117851.46861572804;-107197.66946574759;4;7.004279317623496;126.59011672768858;45.38430797143087;1;0
это случай;5940;1878;292;0.7391304347826086;0;38.33344307468114;38.33305446273681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.245958751761553;20.625607869521588;16.187410521426834;0.04915824915824916;-3.7427593104092733;1.3795577137969567e-06;0;0.07692307692307693;0;0;0.04;0;0;0;1.0;0;-44132.45592159084;-17481.466097491142;4;6.656368759574919;135.95704390476925;48.2136564683573;1;0
предположим что;105;5019;82;0.34782608695652173;1;37.60830362010324;36.586280146820954;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;6.817485012415891;19.532589021652058;8.975099208130914;0.01633791591950588;-4.965502755723563;1.3795577137969567e-06;0;0;0;0;0.00411522633744856;0;0;0;1.0;0;-58183.596596178075;-49310.92795424388;4;10.26846872087138;118.12180187992527;47.03879378442532;1;0
метр о;275;1679;6;0.08695652173913043;0;6.364187042121671;2.5302294576084154;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3.235650933595543;8.405575935037856;2.1894452632014225;0.00357355568790947;-7.347252251247229;1.3795577137969567e-06;0;0.00819672131147541;0;0;0.00411522633744856;0;0;0;1.0;0;-166238.84741765162;-167063.44487508046;4;5.950790151964679;113.80513394951831;38.245922762001875;1;0
точка разрыв;743;17;0;0.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0.00819672131147541;0;0;0.00411522633744856;0;0;0;1.0;0;-201465.6507990111;-247709.07621161977;2;0;67.35566916908991;28.468568284651163;1;0
по отношение;3690;630;69;0.5652173913043478;1;17.097129376042176;15.566773996009527;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.42727409366657;16.64432300722291;7.920539471691389;0.01869918699186992;-4.968291140272662;1.3795577137969567e-06;0;0;0;0;0.0024813895781637717;0;0;0;1.0;1;-76885.46693066388;-63329.08473053395;4;7.805894774237067;135.40089152093287;50.60955266411403;1;0
встречаться в;188;27729;46;0.30434782608695654;1;23.76497061615346;20.8599665481953;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2.6772278921211505;13.724351804235177;5.7219707677939695;0.0016589130513181146;-8.245294339335654;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;1;-152286.65843795586;-129626.72030781167;4;10.319922921433482;132.68646117262864;53.97222144524188;1;0
но и;1580;19210;181;0.7391304347826086;0;23.761483549716736;23.731434057037067;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2.1119299016892894;17.1116216758557;10.341298351698713;0.009422175950026028;-5.843756250662527;1.3795577137969567e-06;0;0.0011911852293031567;0;0;0.0005959475566150178;0;0;0;1.0;0;-104097.1830258152;-69266.1864240215;4;2.522912170955673;136.32359868678662;32.992937380593716;1;0
несмотря на;59;8849;58;0.5217391304347826;1;16.38770221825815;14.278638777075072;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6.331401987730907;18.047363977986052;7.521199034874399;0.006554412928014465;-6.262904847660217;1.3795577137969567e-06;0;0;0;0;0.013513513513513514;0;0;0;1.0;1;-89749.18726655359;-80480.71184505358;4;0.7097961128723453;130.1770028036591;15.677315040835795;0;0
таблица символ;1232;1959;39;0.13043478260869565;0;34.49965667061929;31.066372680714366;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.5500767521231986;14.120881189847696;5.711843946401858;0.019908116385911178;-5.354390674417064;1.3795577137969567e-06;0;0.017391304347826087;0;0;0.008771929824561403;0;0;0;1.0;0;-96082.09573960697;-82459.74574288273;1;0;34.889846718234935;17.13964075131668;1;0
